companyid,companyname,keydevid,transcriptid,headline,mostimportantdateutc,transcriptcomponentid,componentorder,transcriptcomponenttypename,transcriptpersonname,speaker_company,speakertypename,componenttext
26642.0,The Coca-Cola Company,636617429.0,1834418.0,"The Coca-Cola Company, Q3 2019 Earnings Call, Oct 18, 2019",2019-10-18,71760082,40,Question and Answer Operator Message,Operator,,Operator,Our next question comes from Caroline Levy with Macquarie.
26642.0,The Coca-Cola Company,636617429.0,1834418.0,"The Coca-Cola Company, Q3 2019 Earnings Call, Oct 18, 2019",2019-10-18,71760083,41,Question,Caroline Levy,,Analysts,Congratulations on a great growth on brand Coke.
26642.0,The Coca-Cola Company,636617429.0,1834418.0,"The Coca-Cola Company, Q3 2019 Earnings Call, Oct 18, 2019",2019-10-18,71760084,42,Answer,James Quincey,,Executives,Thank you.
26642.0,The Coca-Cola Company,636617429.0,1834418.0,"The Coca-Cola Company, Q3 2019 Earnings Call, Oct 18, 2019",2019-10-18,71760085,43,Question,Caroline Levy,,Analysts,"I just want to touch on Global Ventures and Bottling Investments which are businesses that should see pass the top line growth and the rest of the business, I think. And the Global Ventures margin reflected it's earning around 11 to 12 and bottling around 3%. So are these sort of unusually low levels? Because of all the recent changes in both divisions, the creation of one and the change in the other. And do you see those trending upwards beginning in 2020? Or is that longer term? And maybe you can just help us start out what a more normalized margin might look like on those business."
26642.0,The Coca-Cola Company,636617429.0,1834418.0,"The Coca-Cola Company, Q3 2019 Earnings Call, Oct 18, 2019",2019-10-18,71760086,44,Answer,James Quincey,,Executives,"So let me start with that one. Yes. So firstly, should Global Ventures and BIG going faster than the average? Yes. Clearly, part of the ideas is that Global Ventures we've invested in categories that we are treating slightly differently in order to drive much better growth. So one yes, they should be growing faster. Two, when looking at Global Ventures, and we might try and kind of explain more when we get to the February guidance, it's got a mix of some very different businesses, whether that be the Dogadan T business or Innocent or the Monster partnership or Costa. So I don't think you can talk about a normalized margin for Global Ventures because it encompasses a set of different businesses. But what we certainly should see is faster growth on the top and the bottom line. And in the case of BIG, clearly, we had a lot of ins and outs on that group. But I think if you like philosophically, historically, we have perhaps in using the expression hospital ward for some of our bottlers invited the idea that they should be -- they're going to be underperforming. And I don't think that's how we want to look at that going forward. We think they should be making margin returns and growth rates that are equivalent to what the best of our bottlers do in light markets. I mean the margin structures in emerging markets and developed ones are not the same, but we should certainly be aspiring and heading towards performance that is above average for our like-for-like market."
26642.0,The Coca-Cola Company,636617429.0,1834418.0,"The Coca-Cola Company, Q3 2019 Earnings Call, Oct 18, 2019",2019-10-18,71760087,45,Question and Answer Operator Message,Operator,,Operator,Our next question comes from Sean King with UBS.
26642.0,The Coca-Cola Company,636617429.0,1834418.0,"The Coca-Cola Company, Q3 2019 Earnings Call, Oct 18, 2019",2019-10-18,71760088,46,Question,Sean King,,Analysts,"Just maybe a little bit in the way but given that this is the first time you're giving your preliminary next year FX outlook and considering the very recent favorable move, when did you mark currencies to market for that outlook?"
26642.0,The Coca-Cola Company,636617429.0,1834418.0,"The Coca-Cola Company, Q3 2019 Earnings Call, Oct 18, 2019",2019-10-18,71760089,47,Answer,John Murphy,,Executives,"That's -- let me take that, Monday. That's a very precise answer."
26642.0,The Coca-Cola Company,636617429.0,1834418.0,"The Coca-Cola Company, Q3 2019 Earnings Call, Oct 18, 2019",2019-10-18,71760090,48,Question and Answer Operator Message,Operator,,Operator,And our next question comes from Kevin Grundy with Jefferies.
26642.0,The Coca-Cola Company,636617429.0,1834418.0,"The Coca-Cola Company, Q3 2019 Earnings Call, Oct 18, 2019",2019-10-18,71760091,49,Question,Kevin Grundy,,Analysts,Congratulations on the strong results.
26642.0,The Coca-Cola Company,636617429.0,1834418.0,"The Coca-Cola Company, Q3 2019 Earnings Call, Oct 18, 2019",2019-10-18,71760092,50,Answer,James Quincey,,Executives,Thank you.
26642.0,The Coca-Cola Company,636617429.0,1834418.0,"The Coca-Cola Company, Q3 2019 Earnings Call, Oct 18, 2019",2019-10-18,71760093,51,Question,Kevin Grundy,,Analysts,"Question on price/mix. You spent a lot of time on these calls discussing the various initiatives around revenue growth management. And while unit case results are quite good, the price/mix contribution is 6% certain materially higher than TheStreet had modeled and what we should expect going forward. So a few questions related to that, James. One had the price/mix coming relative to your own expectations in the quarter? Two, how much did Argentina contributed in the quarter? And then three, how should we be thinking about this in the fourth quarter and into next year?"
26642.0,The Coca-Cola Company,636617429.0,1834418.0,"The Coca-Cola Company, Q3 2019 Earnings Call, Oct 18, 2019",2019-10-18,71760094,52,Answer,James Quincey,,Executives,"Sure. So clearly, price/mix is a typically higher. It is -- there's a little bit of Argentina in that but actually there's quite a bit about cycling some of the inventory that was in Brazil from last year, so I think it's much more sensibly thought of as a 4% rather than a 6%. Still a excellent number for the quarter, and I think if you look back over what's been happening in '18 and '19, you're seeing more of a 3. Obviously, it was a number we expected to come in. And, so I think that the revenue growth management initiatives, which have been rolled out and still have some good runway ahead of them, along with the brand building and the innovation, which earns is the right to be able to put the right pricing into the marketplace, is what makes us think we can take that forward."
26642.0,The Coca-Cola Company,636617429.0,1834418.0,"The Coca-Cola Company, Q3 2019 Earnings Call, Oct 18, 2019",2019-10-18,71760095,53,Question and Answer Operator Message,Operator,,Operator,Our next question comes from Bonnie Herzog with Wells Fargo.
26642.0,The Coca-Cola Company,636617429.0,1834418.0,"The Coca-Cola Company, Q3 2019 Earnings Call, Oct 18, 2019",2019-10-18,71760096,54,Question,Bonnie Herzog,,Analysts,"I actually wanted to ask on margins. You've really done a good job of telegraphing some of the pressures you're facing from a margin perspective this year. But that said, just hoping you could give us a sense as to how we should expect margins to trend over the next years once the effects of FX and M&A start to subside. I think it would be helpful to hear some of the key levers you have that you can pull to ultimately drive margin expansion. And really just touch on what gives you the confidence that the business can grow margins on an underlying basis?"
26642.0,The Coca-Cola Company,636617429.0,1834418.0,"The Coca-Cola Company, Q3 2019 Earnings Call, Oct 18, 2019",2019-10-18,71760097,55,Answer,John Murphy,,Executives,"Thanks, Bonnie. Let me take that. First of all, I said when we look at the total company, we're either looking at margins across the 3 business segments that we have, our geographic core businesses, Global Ventures and the Bottling Investments Group. Within each of those businesses, we've got pretty clear line of sight on the levers that we have on our disposal. Starting with the top line, if I take for example in the core business, starting on our top line, innovation and increasing focus on premiumizing the innovation agenda, continuing to take advantage of the revenue growth management works that we -- that's in it's current iteration and expanding that around the world. Our examples of ways in which we can drive the certainty of the growth at the gross margin line. Cost management across each of these 3 groups, there's a different bucket of cost in each and there's ongoing -- we see ongoing opportunity to operate more efficiently and more effectively and specifically within the marketing, we have a large slice, $6 billion base, and we continue to mine new ways of driving greater output from that investment base. So overall, we're confident that margin expansion as is implicit in our long-term growth model is manageable. Our performance year-to-date -- underlying performance year-to-date would give me confidence that, that can continue. And as we work towards the February call and talk more of a 2020, we'll be in a position to give you more texture on some of the specific areas of opportunity in the coming 12 months."
26642.0,The Coca-Cola Company,636617429.0,1834418.0,"The Coca-Cola Company, Q3 2019 Earnings Call, Oct 18, 2019",2019-10-18,71760098,56,Question and Answer Operator Message,Operator,,Operator,And our next question comes from Vivien Azer with Cowen and Company.
26642.0,The Coca-Cola Company,636617429.0,1834418.0,"The Coca-Cola Company, Q3 2019 Earnings Call, Oct 18, 2019",2019-10-18,71760099,57,Question,Vivien Azer,,Analysts,"I was hoping to dig in a little bit more on the mini-can business in the U.S. which is clearly doing exceptionally well. So a couple of questions on that. Number one, can you just remind is what it represents as a percentage of sales for the Coca-Cola franchise? Number two, do you have any targets over the next kind of 1, 2, 3 years in terms of continuing to drive that mixed shift? And number three, are there any CapEx considerations around future growth of mini-cans or small format more broadly?"
26642.0,The Coca-Cola Company,636617429.0,1834418.0,"The Coca-Cola Company, Q3 2019 Earnings Call, Oct 18, 2019",2019-10-18,71760100,58,Answer,James Quincey,,Executives,"Sure. I mean we don't break out the percentage of the total business that mini-cans is representing, but certainly, we are focused on driving that. Along with the series of other immediate consumption packages and smaller format packages, I think the mini-cans being the most emblematic one, it grew 15% this quarter. So we're very pleased with this opportunity. We don't kind of as a target to pursue set, a, which would be this percent of sales, but ultimately if you're going to be consumer-centric, ull end up with the percentage that the consumers want to buy rather than what you want to sell. And so I think philosophically, we focus most on making our brands or our packages or whatever bundle we're selling drive on the relevancy for the consumer. And if that's -- if we've got it right it, we'll go up and if we haven't, we have to go back to the drawing board. It is worth noting that mini-cans do require some CapEx and so, yes, the more successful they are, the more we'll have to adjust some of the manufacturing footprint to do it, but that's a good problem to have."
26642.0,The Coca-Cola Company,636617429.0,1834418.0,"The Coca-Cola Company, Q3 2019 Earnings Call, Oct 18, 2019",2019-10-18,71760101,59,Question and Answer Operator Message,Operator,,Operator,"Ladies and gentlemen, this concludes our question-and-answer session. I would now like to turn the call back over to James Quincey for any closing remarks."
26642.0,The Coca-Cola Company,636617429.0,1834418.0,"The Coca-Cola Company, Q3 2019 Earnings Call, Oct 18, 2019",2019-10-18,71760102,60,Answer,James Quincey,,Executives,"So thanks very much, everyone. To conclude and summarize, our performance, again, gives us confidence that our strategies are taking hold within the organization and across the system, and we remain focused on delivering our near-term and long-term goals. As always, we thank you for your interest, your investment in our company and for joining us today. Thank you."
26642.0,The Coca-Cola Company,636617429.0,1834418.0,"The Coca-Cola Company, Q3 2019 Earnings Call, Oct 18, 2019",2019-10-18,71760103,61,Question and Answer Operator Message,Operator,,Operator,"Ladies and gentlemen, this concludes today's conference call. Thank you for your participating. You may now disconnect."
26642.0,The Coca-Cola Company,650949351.0,1896355.0,"The Coca-Cola Company, Q4 2019 Earnings Call, Jan 30, 2020",2020-01-30,74311126,0,Presentation Operator Message,Operator,,Operator,"At this time, I'd like to welcome everyone to the Coca-Cola Company's Fourth Quarter Earnings Results Conference Call. Today's call is being recorded. If you have any objections, please disconnect at this time. [Operator Instructions] 
I would like to remind everyone that the purpose of this conference is to talk with investors and, therefore, questions from the media will not be addressed. Media participants should contact Coca-Cola's Media Relations Department if they have any questions. 
I would now like to introduce Mr. Tim Leveridge, Vice President, Investor Relations Officer. Mr. Leveridge, you may now begin."
26642.0,The Coca-Cola Company,650949351.0,1896355.0,"The Coca-Cola Company, Q4 2019 Earnings Call, Jan 30, 2020",2020-01-30,74311127,1,Presenter Speech,Timothy Leveridge,,Executives,"Good morning, and thank you for joining us today. I'm here with James Quincey, our Chairman and Chief Executive Officer; and John Murphy, our Chief Financial Officer. 
Before we begin, I would like to inform you that we posted schedules under the Financial Reports and Information tab in the Investors section of our company website at www.coca-colacompany.com. These schedules reconcile certain non-GAAP financial measures, which may be referred to by our senior executives during this morning's discussion to our results as reported under generally accepted accounting principles. I'd also like to note that you can find additional materials in the Investors section of the company website that provide an analysis of our margin structure. 
In addition, this conference call may contain forward-looking statements, including statements concerning long-term earnings objectives, and should be considered in conjunction with cautionary statements contained in our earnings release and in the company's most recent periodic SEC report. 
Following prepared remarks this morning, we'll turn the call over to your questions. [Operator Instructions] 
Now let me turn the call over to James."
26642.0,The Coca-Cola Company,650949351.0,1896355.0,"The Coca-Cola Company, Q4 2019 Earnings Call, Jan 30, 2020",2020-01-30,74311128,2,Presenter Speech,James Quincey,,Executives,"Thanks, Tim, and good morning, everyone. As you'll have seen from our results today, we are pleased to report another quarter of strong performance, capping off a successful year in 2019. We  delivered on our financial commitments for the year even in the face of stronger-than-expected currency headwinds. We see the right strategies taking hold, supported by the right partners, underpinned by a growing and vibrant industry, but we're just getting started. This is what gives us confidence in our 2020 outlook, and we are optimistic about the long-term opportunities in front of us. 
As regard to 2019, our business performed well. We gained value share globally, in addition to gaining share in each of our geographic segments, achieving our largest share gain in almost a decade, with 34 of our top 40 markets gaining share. 
Organic revenue grew 6%, 2 points ahead of our initial forecast and at the top end of our long-term growth model. Top line growth was driven by strength across all the operating segments. 
Comparable currency-neutral operating income grew 13% versus our initial goal of 10% to 11% through accelerated top line growth and delivering on our productivity targets. 
Comparable EPS grew 1%, at the top end of our guidance despite a higher-than-expected 8-point currency headwind. 
Finally, we delivered $10.5 billion in cash from operations, up 37% from prior year and well ahead of our initial guidance. 
Our 2019 performance was the result of a broad-based success across the majority of our markets. Globally, we achieved high single-digit organic revenue growth within our developing and emerging markets, along with mid-single-digit organic revenue growth in our developed markets. 
So let me walk you around the world a little and touch on some of the strategic actions that we have been taking. 
In North America, we delivered a solid performance in 2019, and we are well positioned with a strong marketing and innovation pipeline heading into 2020. Organic revenue grew 3% for the year and while we continued to gain overall value share, too. Trademark Coca-Cola drove our performance with 4% retail value growth. Volumes in trademark Coke were positive for the second consecutive year, even as we continue to execute on our smaller pack initiatives. 
Across our refranchise North American bottling system, there is improved execution and continued conviction about the long-term growth opportunities for our business. Over the past few years, the system has invested nearly $750 million to support our innovation and revenue growth management agenda. This includes expanding availability of our popular mini cans, which again grew in the double digits for the year. 
Turning to Latin America. Here, we achieved 13% organic revenue growth while navigating a tough macro environment by focusing on the fundamentals. These included expanding cooler placements, the acceleration of single-serve packs and increasing availability of returnable packaging in under-indexed markets. For example, in Brazil, we delivered the best performance we've seen in 7 years, growing more than 2x the rate of consumer spending. Our results were driven by high single-digit growth of single-serve packages, due in part to our more than 20% increase in cooler placements by our bottling partners. This aligned focus and investment is a testament to the long-term opportunities our system sees in this large and important market. The resilience of our Brazilian business helped deliver solid results in Latin America despite markets such as Argentina, where the economic situation continued to deteriorate during the year. 
In EMEA, organic revenue growth of 5% was balanced between solid industry growth and strong share gains. Growth was driven by strong results across developed, developing and emerging markets while innovations with Coca-Cola led to the best performance we've seen in the last 8 years for the trademark. Our innovation with iconic brands also went beyond trademark Coca-Cola. Schweppes grew double digits during the year, boosted by our new adult mix offerings. Fuze Tea continued to perform well across the group, now fully lapping its 37-market rollout in January of 2018. We have strong plans in place for the brand heading into 2020 focused on new winter flavors and no sugar antioxidant infused offerings. These results led to the strongest share gains we've seen in years across the region, supported both by sparkling and non-sparkling gains. 
Turning to Asia. A concerted effort to recruit new consumers and drive horizontal expansion helped deliver 5% organic revenue growth for the year. Across Asia, we added 1.4 million new customer outlets, led by our 2 largest markets in the region, China and India. Our success in China is not just solely based on increased distribution. In order to expand the consumer base, we've been adapting to the new digital-first consumer landscape. For example, we launched an integrated Coke meal campaign with a heavy focus on online food aggregators. This helped us recruit more than 20 million new consumers, boosting our share of online meal ordering to over 60%. Actions like these led us to be named the fastest-growing FMCG brand in Asia by Kantar. 
I've also been encouraged by the system's response in markets where we face challenges. In Japan, for example, the system moved quickly to rebuild production capacity following natural disasters in 2018 and stepped up execution performance in order to support our innovation pipeline. 
Across the globe, we've seen that a constant focus on innovation, revenue growth management and improved execution, all supported by integrated brand building, forms the foundation to deliver strong results today and in the years ahead. 
Although we have much room to improve, I am pleased with the progress we've made across these areas during the year. On innovation, we've leveraged the strength of our flagship brand while continuing to innovate across the total portfolio. Coke with coffee, launched in 35 additional markets in 2019, is satisfying a new occasion and recruiting consumers back into the brand, driving incremental sales for Coca-Cola trademark. 
We've also launched Coke Energy in select international markets. And while we've seen some success with the initial rollout, we'll continue to learn how to enhance the consumer proposition as we expand further into 2020, including our recent rollout in the U.S. that takes a little [indiscernible]. We're putting the full marketing muscle behind our Coke Energy launch in the U.S. 
Turning to the juice, dairy and plant-based portfolio. NutriBoost continues to grow strongly across Asia behind our new and innovative functional dairy products for kids and young adults. NutriBoost started as an internal innovation in Vietnam and continues to expand across the region, including its latest launch in Australia. 
We look to continue accelerating our innovation pipeline in 2020. And just touching on North America. Our innovation plans include the launch of our high sparkling water in March with a distinctive edge in the sparkling water space as 2 flavor offerings contain caffeine for a little morning or afternoon pick-me-up. 
We're innovating within our sports drink portfolio as well, with the rollout of POWERADE
Ultra, a breakthrough innovation for the sports drink category with cutting-edge ingredients, including [indiscernible] and more electrolyzed than original POWERADE. 
We're also expanding our capabilities through the recent acquisition of fairlife, giving us a strong position in the fast-growing value-added dairy space. 
We've also taken several steps in the ongoing evolution of our revenue growth management agenda. We're strengthening our competitive advantage by making better, more informative decisions and making them faster, translating data into insights and insights into action. Importantly, these insights equip our customers with a new view on how to create value in the beverage category while not dependent on lowering prices to drive foot traffic. For example, working with one of our European bottling partners, we added an incremental 100,000 transactions per week for one of our largest customers through insights driven by our RGM capabilities. This kind of collaboration helps drive results, leveraging the power of our consumer insights to support growth for us, our bottling partners and our customers. It's another example of how we create shared value for all who touch the Coca-Cola business. And we're still in the early stages of building out these capabilities and see this as a source of growth for a long time to come. 
In the end, ultimately though, it comes down to execution, as you can have a fantastic brand, a compelling consumer proposition, but it must be available at the right place at the right time. And execution continues to be based on the fundamentals. For example, in the Philippines, the replacement of more than 10,000 coolers and a 23-point increase in order fulfillment rates, we achieved double-digit volume growth for the year, along with our highest availability coverage and market share in 7 years. 
To support our growth agenda, we've always been clear that M&A serves as an enabler to our strategy rather than a strategy in of itself. During 2019, we acquired Costa Coffee, which provides us a platform to create a world-class global coffee business. And we're moving with speed to build a strong foundation for long-term value creation under that brand. We started with the launch of ready-to-drink Costa across Europe, already achieving 6 points of value share in GB within the category. We've also accelerated placements of Costa Express, our premium self-serve coffee solution, including more than 700 units across key markets in the fourth quarter alone. And we're working closely with our bottling partners to accelerate the total Costa platform in 2020. 
While I'm proud of our team in delivering strong results, I'm equally proud of the work we are doing to build a sustainable business for the future. Our initiatives address water stewardship, sugar reduction, women's empowerment and climate, our focus here on our World Without Waste initiative, which includes a number of goals to reduce packaging waste. We've made steady progress. For example, bottles made with 100% recycled PET are now available in 12 markets with more plans for 2020. Coca-Cola Sweden announced it will be the first market in the world to transition to 100% rPET, 100% recycled PET for all plastic bottles made in the country, a fully circular economy. 
In 2019, in Western Europe, we used nearly 30% recycled plastic across our total portfolio of PET bottles and are accelerating fast in line with supply. By the end of the year, we project to reach 40% recycled plastics in our bottles in Western Europe, targeting 50% by 2023 and working to increase the recycled content steadily thereafter. 
Within our flagship U.S. market, we team with partners and large competitors to launch Every Bottle Back program, which is designed to improve sorting, processing and collection in areas with the biggest infrastructure gaps. This will help increase the amount of recycled plastic available to be remade into beverage bottles. 
Speaking more broadly, we are preparing our system for the future with a flexible packaging portfolio. We're investing in innovation to design in sustainable solutions and design out waste, while also reducing our carbon footprint in line with our science-based targets. We're also maintaining a portfolio of aluminum and glass packaging and creating packageless solutions like Freestyle and the Sandy Pure fill to provide more choice. 
As we look forward, I'm encouraged by the progress the organization is making, progress that gives us confidence in delivering consistent and sustainable financial performance. It's clear that our culture shift is gaining traction as we continue to raise the performance bar across the organization. 
Looking at the bigger picture, our success comes down to our ability to craft the beverage brands that people love and to refresh them in body and spirit. We strive to do this in ways that create a more sustainable business and a better shared future that makes a difference in people's lives, communities and our planet. Simply put, it's about love brands done sustainably for a better shared future, and I look forward to sharing more with you at upcoming CAGNY. 
So with that, I'm going to turn it over to John."
26642.0,The Coca-Cola Company,650949351.0,1896355.0,"The Coca-Cola Company, Q4 2019 Earnings Call, Jan 30, 2020",2020-01-30,74311129,3,Presenter Speech,John Murphy,,Executives,"Thank you, James, and thank you to everybody for joining us this morning. As James mentioned, 2019 was another solid year. We delivered on our financial commitments while continuing to invest for growth in the years ahead. 
Our press release covered our fourth quarter results in detail. Big picture, we saw another quarter of solid results with 7% top line growth, translating [indiscernible] operating income growth. When you factor in timing of shipments and the extra day in the quarter, the top line is closer to a 6% net of these factors and in line with our full year top line results. 
With that, I'll focus on some of the progress we've been making on our priorities as well as on our 2020 guidance. 
On the top line, we continue to see a strong response from the strategic actions we've been taking, now in the second year of delivering at the mid to high end of our long-term growth algorithm with contribution from both volume and price/mix. Delivering quality top line growth is translating into underlying margin expansion and profit growth. 
For 2019, we achieved underlying operating margin expansion of 150 basis points driven by top line acceleration and leveraging our cost base through productivity initiatives. We expanded margins even as we accelerated reinvestments in the business, helping us to drive double-digit profit growth on a currency-neutral basis. Comparable operating margin compressed by approximately 100 basis points as underlying expansion was more than offset by a combined approximate 250 basis point headwind from currency and acquisitions. 
Free cash flow has been a particular area of focus this past year, enabling us to deliver $8.4 billion during the year, up 38% from the prior year and well ahead of our plan. We achieved this through accelerating our underlying performance, capturing working capital initiatives, a reduction in productivity and reinvestment costs and more disciplined use of our capital spend. Our progress on cash is a good example of when the organization is clear on the opportunity and the drivers to achieve it. And as we've seen, the results can sometimes exceed even our own expectations. 
Turning to the [ 2020 ] outlook. Based on the progress we've been making and the plans we have in place, we expect to achieve results well within our long-term growth targets for revenue, profit and earnings per share for 2020. importantly, we expect to deliver meaningful U.S. dollar EPS growth. 
Specifically, we expect organic growth -- organic revenue growth of approximately 5% and comparable currency-neutral operating income growth of approximately 8%. 
Key drivers of our operational outlook center around our continued focus on innovation, revenue growth management and improved execution, all supported by a comprehensive approach to brand building. James highlighted a few aspects of the innovation pipeline, and we continue to get sharper on how to better connect our revenue growth management initiatives into an integrated execution strategy in the marketplace that delivers on both the top and the bottom line. 
From a macro perspective, although volatility remains in certain spots around the world, we do expect consumer spending to remain healthy for 2020 and expect the emerging and developing world to outpace developed markets similar to 2019. 
In terms of currency, based on the latest rates, our hedged positions and our forecasted business mix, we anticipate a 0 to 1 point headwind on revenue and a 2- to 3-point headwind at operating income. These headwinds are inclusive of cycling any hedging gains in 2019, which, as noted in the past, were minimal. 
Considering these factors, we expect comparable earnings per share of approximately $2.25 for 2020, a 7% increase from the prior year. We also expect to generate approximately $8 billion of free cash flow for 2020 through $10 billion in cash from operations and $2 billion in capital investments. Cash generation will be driven by continued strong underlying performance, capturing further working capital benefits, further reduction in productivity and reinvestment costs and even more disciplined use of capital spend. 
We remain consistent on our disciplined capital allocation program, which balances financial flexibility with efficient capital structure. Specifically, we'll continue to invest -- reinvest the cash generated to support our growth agenda. We'll also continue to return cash to shareowners by growing the dividend. And after investing for growth and delivering on our dividend commitments, we intend to use the excess cash to repurchase shares over time. 
My last point to cover is timing considerations for our 2020 outlook as we expect the majority of growth to occur in the back half of the year. The 2 biggest factors are: first, we have 1 less day in the first quarter and 2 additional days in the fourth quarter; and second, we will be cycling the impact from our European bottlers increasing their safety stock in advance of a potentially disruptive Brexit earlier in 2019. This was a benefit to revenue growth in the first quarter of 2019 and then was subsequently reversed in the fourth quarter. The cycling effect will create a natural headwind for the first quarter of 2020 and a tailwind in the fourth quarter. 
So in summary, we are pleased with our 2019 results and confident in our ability to deliver on our commitments for 2020. We're also very clear on the direction we are heading as a system and well equipped to execute on the strategies to get us there. 
Operator, we are now ready for questions."
26642.0,The Coca-Cola Company,650949351.0,1896355.0,"The Coca-Cola Company, Q4 2019 Earnings Call, Jan 30, 2020",2020-01-30,74311130,4,Question and Answer Operator Message,Operator,,Operator,[Operator Instructions] Our first question comes from Dara Mohsenian with Morgan Stanley.
26642.0,The Coca-Cola Company,650949351.0,1896355.0,"The Coca-Cola Company, Q4 2019 Earnings Call, Jan 30, 2020",2020-01-30,74311131,5,Question,Dara Mohsenian,,Analysts,"Just wanted to touch on the organic sales growth guidance for 2020. You obviously posted a strong 6% result in 2019, but your guidance does imply a bit of a slowdown in 2020. So just wanted to hear if anything is giving you specific concern there driving that slowdown, maybe an update on emerging markets and anything you're seeing there? Or is that guidance more that you typically start the year assuming some things will go wrong and with a bit of a conservative [indiscernible] similar to 2019?"
26642.0,The Coca-Cola Company,650949351.0,1896355.0,"The Coca-Cola Company, Q4 2019 Earnings Call, Jan 30, 2020",2020-01-30,74311132,6,Answer,James Quincey,,Executives,"Look, I think the first fundamental point to make is we don't see any change in our underlying business momentum. As we've considered the kind of the global macros and the geopolitics and the wins that could buffer things, we've got really focused on what we can control and what we can drive and really putting together a program around the brand building, the innovation, the revenue growth management and the execution. That served us well in 2019, and we believe it will serve us well in 2020. So we're expecting a solid result in 2020. There were a few puts and takes in 2019 that perhaps favored the results a little, the contribution from BIG, which obviously is a little more disproportionately contributing on the revenue versus the profit line. So we feel that as we look out into 2020, we're seeing the same momentum, the same levers we know how to pull. And when you compare it backwards to kind of a 2-year runway or make a small adjustment for BIG, I think you see it's very much in line with what we're delivering. Of course, if we do better in the year, we'll update guidance as and when that becomes appropriate. But we think we've got a great plan. We've got solid momentum, 10 quarters doing in the range. And I think that's how you should think about 2020."
26642.0,The Coca-Cola Company,650949351.0,1896355.0,"The Coca-Cola Company, Q4 2019 Earnings Call, Jan 30, 2020",2020-01-30,74311133,7,Question and Answer Operator Message,Operator,,Operator,Our next question comes from Steve Powers with Deutsche Bank. .
26642.0,The Coca-Cola Company,650949351.0,1896355.0,"The Coca-Cola Company, Q4 2019 Earnings Call, Jan 30, 2020",2020-01-30,74311134,8,Question,Stephen Robert Powers,,Analysts,"Great. Maybe just sticking with the top line. The [ 2019 ] was a great year on organic growth as you just described, but particularly in terms of price mix realization. And I guess the question is is there a way to parse out how much of the 5 points of price mix you realized in '19 was driven by initiatives that you would see as real and repeatable versus things that might be considered more onetime step-ups or pricing simply as a byproduct of outsized inflation in certain emerging markets? And I guess, more importantly, as you think about the composition of growth in 2020, do you expect a similar price/mix versus volume composition? Or is it to be more balanced as we look forward?"
26642.0,The Coca-Cola Company,650949351.0,1896355.0,"The Coca-Cola Company, Q4 2019 Earnings Call, Jan 30, 2020",2020-01-30,74311135,9,Answer,James Quincey,,Executives,"Thanks, Steve. Look, lots of moving pieces as one looks at the aggregate price/mix ratio. Obviously, 2019 was a little heavier on price/mix. I think there was some inflation coming through places like Argentina. We've certainly talked about previously how we're looking for a balance between volume and price over time. As you know, if you get up into the 5% to 6% growth, 6% last year, 5% year before, looking for 5%, we're looking for 2% to 3% of each, so clearly, 5% would be more than we were -- more than you would imagine in the long term. But we're going to focus on what drives the core business. The way I think about pricing is that pricing has to be earned. It has to be earned with the consumer. It has to be earned with the customer because they want their business to grow. So it's about the brand building, it's about the innovation, it's about the RGM initiatives we've talked on previous calls, about how we see that as a long runway of opportunity on RGM, on the pricing and the packaging opportunities and, of course, executing it. And just final thought is in 2019, the price/mix is a little overweighted by what happened with big BIG very strong as well. So we'll continue to push the earned pricing, and we'll be looking going forward for a balance between price mix and volume."
26642.0,The Coca-Cola Company,650949351.0,1896355.0,"The Coca-Cola Company, Q4 2019 Earnings Call, Jan 30, 2020",2020-01-30,74311136,10,Question and Answer Operator Message,Operator,,Operator,Our next question comes from Ali Dibadj with Bernstein. .
26642.0,The Coca-Cola Company,650949351.0,1896355.0,"The Coca-Cola Company, Q4 2019 Earnings Call, Jan 30, 2020",2020-01-30,74311137,11,Question,Ali Dibadj,,Analysts,"So look, I think that despite just the first 2 questions you got, it feels like investors seem to maybe moved on a little bit from question too much at least your organic top line growth sustainability, I hope that's true, I hope that's right. But we all certainly kind of keep looking for your top line to show leverage on your EPS line, and that seems to be a little bit more elusive. I want to get your perspective on the 2020 guidance that you've given, obviously, 5% organic top line growth, that's only 7% EPS growth. A lot of other companies would be much higher than that in the FMCG world. And love your perspective on why that is for you guys, in particular, whether that can change? And in particular, why not get more leverage out of being more decisive on your share buybacks at this point? Especially, John, to your point, given how free cash flow is improving, why not do something more now?"
26642.0,The Coca-Cola Company,650949351.0,1896355.0,"The Coca-Cola Company, Q4 2019 Earnings Call, Jan 30, 2020",2020-01-30,74311138,12,Answer,James Quincey,,Executives,"Well, firstly, I think our long-term growth model is pretty clear. And the revenue guidance for 2020 is in the middle of the range, and the operating income guidance is in the middle of the range. And yes, there's -- we're still projecting at this point in time a mild currency headwind, which then gives us the 7 on EPS. So I think the key is to keep looking at the underlying performance of the business in currency-neutral and there's good leverage built in there. And we've certainly benefited over the last number of years from a lot of leverage from having coming out of refranchising, having focused on productivity, having used innovation to give us leverage between revenue and operating income. We see ourselves entering a more steady phase where there is continued leverage from revenue to operating income. In this case, 3 points, in the guidance for 2020. And it's partly being driven by productivity and partly being driven by innovation and revenue growth management. So I think there's that should be the stable outlook going forward, having come off a very strong period of getting operating leverage. 
Do you want to say anything about earnings, John?"
